Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9
0,7,7,5.3028043e-10,5.1482223e-09,2.7868728e-07,5.804966e-08,8.824351e-10,5.1503832e-09,2.7542413e-13,0.9999994,8.3655194e-11,2.3179531e-07
1,2,2,3.6819887e-11,3.490342e-07,0.9999994,1.5299243e-07,4.6136876e-11,5.612769e-10,9.6487994e-08,6.900797e-10,2.8820084e-09,2.4125962e-13
2,1,1,1.7997747e-09,0.999949,2.1967292e-06,3.7633054e-06,7.2882995e-06,1.3967895e-06,1.2757131e-05,2.2968137e-05,3.1602488e-07,2.849878e-07
3,0,0,0.9999926,3.633654e-09,3.6245572e-06,1.6735728e-09,2.0346645e-08,1.7630944e-07,2.6654209e-06,3.0004176e-07,3.8627263e-07,2.3783227e-07
4,4,4,3.970781e-08,4.0018634e-08,1.575249e-07,4.34543e-09,0.9999691,1.5671247e-07,2.5170942e-07,7.9144576e-07,1.8200952e-06,2.7622209e-05
5,1,1,4.6803745e-11,0.99999344,3.7707977e-08,1.9007192e-07,5.399907e-07,1.0248136e-07,2.4090758e-07,5.3707895e-06,3.535155e-08,1.3582246e-07
6,4,4,1.76547e-08,5.087115e-07,4.4474415e-08,5.137728e-07,0.99791235,1.1866418e-05,6.417232e-07,9.501105e-06,0.0013526046,0.0007119013
7,9,9,1.0646888e-06,2.237952e-05,5.848534e-06,0.0007632915,0.0025877396,3.2664677e-05,9.7292e-06,9.618309e-06,6.837796e-05,0.9964992
8,5,5,2.1352317e-08,7.564301e-10,2.9993935e-10,2.6434922e-08,6.3980696e-07,0.822849,0.17621362,1.5317098e-10,0.0008376654,9.895887e-05
9,9,9,2.68506e-09,9.800513e-08,6.4508123e-09,9.756273e-06,0.00020813114,1.7169731e-06,5.078599e-10,0.000859103,1.5523102e-06,0.9989196
10,0,0,0.99999416,2.8886565e-10,2.7412657e-06,4.0170633e-10,6.458146e-09,7.7860484e-08,1.6677663e-07,4.579225e-08,1.5884697e-06,1.2558953e-06
11,6,6,1.619142e-07,1.6578265e-09,3.7874486e-09,1.5200759e-11,6.216204e-08,6.330301e-08,0.99999976,8.876034e-12,3.913471e-09,7.080685e-11
12,9,9,6.09199e-08,3.31454e-08,5.464544e-08,6.6705074e-06,2.1543776e-05,4.129491e-06,3.589364e-09,6.458718e-05,5.391761e-06,0.9998976
13,0,0,0.9999907,7.7936646e-10,4.64071e-06,8.6697055e-10,2.8731415e-09,6.2906814e-08,3.1535615e-07,1.5645517e-08,3.8562243e-06,3.8571974e-07
14,1,1,8.4835645e-12,0.9999989,1.7914845e-08,2.1787692e-07,3.8583416e-08,1.3353943e-07,4.7336619e-07,1.7338009e-07,1.2982157e-08,1.707765e-08
15,5,5,4.0011874e-09,2.188939e-09,2.1785751e-10,0.0002709329,2.143962e-09,0.9997168,5.727825e-07,1.5135235e-07,3.4565923e-07,1.1265653e-05
16,9,9,4.2944425e-08,2.972182e-09,7.654562e-08,4.303105e-06,1.1791537e-05,9.77984e-07,2.5580695e-09,1.0236178e-05,4.181936e-06,0.9999684
17,7,7,1.0155132e-11,1.2145307e-09,7.444166e-08,1.4298885e-07,2.9185383e-11,3.2692582e-10,6.073342e-15,0.99999976,5.669977e-12,4.7830223e-08
18,3,3,2.541609e-05,2.7162032e-05,0.00093381654,0.7430203,0.0008210155,0.07355363,0.005512227,5.877516e-05,0.1740169,0.0020306536
19,4,4,6.096539e-10,6.13584e-10,5.6972422e-09,9.0030566e-10,0.999987,1.08679705e-08,2.6688944e-09,2.1484207e-07,4.194062e-07,1.230936e-05
20,9,9,2.567151e-06,2.6858497e-06,2.3338501e-07,0.00082246424,0.00029506726,0.003061718,2.4002057e-07,0.0062986086,8.678496e-05,0.98942965
21,6,6,6.424052e-08,3.3417402e-09,5.279221e-09,5.399888e-10,1.9634908e-07,8.776912e-06,0.9999876,2.3761862e-11,3.3530973e-06,3.0755385e-09
22,6,6,1.8800013e-09,7.949554e-12,2.5864642e-09,9.579862e-14,1.3473315e-08,8.6016605e-10,1.0,1.7277018e-13,1.1631761e-10,7.6821795e-13
23,5,5,1.06043e-09,1.9751902e-09,2.0941282e-11,3.9354924e-05,1.8128061e-09,0.9999423,8.123307e-06,1.3377762e-09,1.9961342e-07,1.00913085e-05
24,4,4,6.2098825e-06,5.7517095e-06,8.731687e-06,1.3541032e-06,0.9986866,1.2665745e-05,1.7386194e-05,6.319569e-05,2.9401483e-05,0.0011687493
25,0,0,0.9986443,1.8647529e-07,0.0008279008,7.094862e-08,4.8527185e-05,2.0897762e-06,0.00038406384,3.24069e-06,6.490151e-05,2.4606388e-05
26,7,7,1.636508e-10,9.615095e-09,4.6018105e-08,8.708916e-08,1.7660723e-09,6.538966e-09,2.1820105e-13,0.9999989,3.598148e-11,9.765283e-07
27,4,4,6.623084e-13,1.7096797e-12,6.0404863e-12,1.4472763e-13,1.0,2.124038e-11,4.8631953e-11,1.7321226e-10,1.8334797e-09,3.6950258e-08
28,0,0,0.9999962,1.8018406e-10,2.5676281e-06,5.852111e-10,1.3451175e-09,9.793762e-08,1.4395786e-07,4.4820045e-08,6.2736444e-07,3.5586348e-07
29,1,1,7.130622e-09,0.9999522,1.6114868e-06,3.7313366e-06,9.344097e-06,3.5315961e-06,1.8505176e-05,9.0902595e-06,1.180921e-06,7.303689e-07
30,3,3,2.1818695e-12,5.3500104e-10,4.5033394e-10,0.99998915,2.3443332e-09,1.0982972e-06,1.21795464e-11,3.9501495e-07,2.4507323e-09,9.341956e-06
31,1,1,1.3199805e-07,0.9873399,6.211916e-06,0.0011919057,0.0005668823,0.000109091954,2.343052e-05,0.010609879,1.3920914e-05,0.00013865737
32,3,3,5.020542e-12,3.2732692e-10,4.6894058e-09,0.9999957,9.5856025e-09,2.3018056e-06,4.1152112e-10,3.7154265e-08,3.594637e-08,1.8819138e-06
33,4,4,0.020098394,4.370353e-07,0.00019404232,2.2613083e-09,0.9722286,1.447931e-06,0.007432485,2.4316284e-07,4.111001e-05,3.2290998e-06
34,7,7,4.3349157e-08,7.63592e-06,5.2152787e-05,2.8731878e-05,4.7821584e-07,5.5258744e-07,3.0842975e-09,0.99989414,2.8377323e-07,1.594072e-05
35,2,2,1.4571484e-10,2.267128e-07,0.9999988,6.678429e-07,1.8297316e-10,7.176e-11,1.9486449e-11,8.6572584e-08,6.2735374e-08,8.548523e-11
36,7,7,1.5440406e-08,3.5081246e-06,0.0062582046,1.962627e-05,6.3919906e-08,7.255325e-08,3.4836764e-10,0.99371475,5.4474775e-08,3.7575032e-06
37,1,1,8.1214074e-10,0.99996126,3.4207748e-08,8.2061104e-07,3.0046892e-06,1.5572728e-06,1.3286237e-06,3.0090494e-05,5.960674e-07,1.3355893e-06
38,2,2,5.816652e-05,0.0013240665,0.88872945,0.09224411,4.8867487e-06,0.0004003944,0.0020162838,3.0184363e-05,0.0151862465,6.1116925e-06
39,1,1,8.907456e-10,0.999985,2.2743254e-07,1.3556879e-06,1.6814593e-06,1.2467285e-06,7.4409254e-06,1.3945863e-06,1.2032144e-06,4.823548e-07
40,1,1,1.2917746e-08,0.99987173,2.302989e-06,2.0257955e-06,8.328954e-06,1.2379668e-05,4.5200144e-05,5.578498e-05,9.1751184e-07,1.3000799e-06
41,7,7,1.1214436e-09,8.4666035e-06,3.719473e-05,1.0389242e-05,1.4926532e-07,5.1222e-08,3.6984601e-10,0.99993825,8.627916e-09,5.4368465e-06
42,4,4,1.2191617e-10,8.543295e-10,1.08722566e-10,5.645506e-09,0.9963283,1.8131276e-08,3.9143857e-09,5.535618e-08,5.372916e-07,0.0036711919
43,2,2,5.4588094e-09,0.0005374874,0.99561715,0.0038069533,1.7085589e-06,2.6015814e-06,2.4981315e-05,8.339491e-06,7.6613884e-07,5.25277e-09
44,3,3,7.0286035e-08,3.1965892e-06,4.485528e-06,0.99892765,9.029469e-06,0.000777989,2.1370856e-06,0.00017024348,1.3854934e-06,0.00010373571
45,5,5,2.9911536e-08,6.456524e-08,1.585843e-09,4.8840335e-05,1.8065114e-07,0.9991974,0.0003429365,4.032875e-08,0.00031959952,9.090103e-05
46,1,1,1.1475726e-08,0.99876827,5.6360168e-05,0.0010250098,8.39929e-05,5.4750085e-06,1.4358956e-05,2.5750758e-05,9.3404415e-06,1.1475974e-05
47,2,2,1.9553846e-12,9.190945e-09,0.99999976,2.2010148e-07,1.3445001e-11,1.6382816e-12,3.5215458e-10,1.3093661e-10,5.5001417e-09,1.124758e-13
48,4,4,9.987178e-10,4.276142e-09,2.580574e-09,8.278201e-08,0.99640864,2.9111519e-07,9.906589e-09,3.1410802e-06,4.063374e-05,0.0035471504
49,4,4,6.219593e-13,4.801685e-13,9.190631e-13,5.042824e-14,1.0,2.1533601e-10,2.4633456e-10,1.2165198e-10,4.934179e-10,1.21508315e-08
50,6,6,7.996896e-07,5.786157e-08,8.33e-08,2.5210536e-08,1.4991213e-07,7.670555e-06,0.9999907,2.5394964e-10,4.686508e-07,4.9850377e-09
51,3,3,2.5710465e-09,4.7190234e-08,1.7980923e-05,0.99996257,2.8788975e-07,3.9063175e-06,3.2303817e-08,1.012016e-06,1.1316603e-05,2.8614274e-06
52,5,5,1.1603813e-08,3.1676746e-09,4.2294602e-11,1.7317545e-05,8.1999305e-09,0.99996614,5.150136e-06,1.8185055e-08,1.2670245e-07,1.13591595e-05
53,5,5,1.9731351e-10,2.2980104e-10,4.440591e-12,0.0001423099,1.4800815e-09,0.99967813,1.3448872e-07,2.6714117e-08,3.8476546e-08,0.00017938536
54,6,6,5.9774674e-10,3.0919014e-11,1.5547293e-11,3.9271456e-14,7.650329e-10,5.2483435e-09,1.0,2.1425604e-14,1.761777e-10,2.3640662e-13
55,0,0,0.99999785,5.6524112e-11,4.94626e-07,2.8437495e-12,1.8072723e-09,3.145816e-09,5.4229014e-07,2.8628985e-10,1.0925233e-06,1.2426077e-08
56,4,4,8.958247e-13,3.5639308e-12,3.4043217e-12,1.8011782e-13,1.0,5.874094e-11,1.3563908e-10,1.9521004e-10,1.1080648e-08,3.3325538e-08
57,1,1,3.2138625e-10,0.9999733,2.8730423e-07,7.1254226e-07,1.2885357e-06,6.8312403e-07,1.8998791e-06,2.1594982e-05,4.4671626e-08,2.1749018e-07
58,9,9,9.88238e-09,6.692623e-09,2.6242663e-08,9.742694e-06,4.6133566e-05,1.703895e-06,4.706873e-09,2.2136119e-05,4.4639617e-07,0.9999198
