Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9
0,7,7,1.3740346e-10,2.0784405e-09,1.3158976e-07,1.9684034e-08,3.3723085e-10,1.4591587e-09,5.88348e-14,0.99999976,1.9773336e-11,1.0571255e-07
1,2,2,1.7113437e-11,1.9201708e-07,0.99999964,7.80697e-08,1.9969205e-11,2.3097017e-10,4.7019928e-08,3.5853212e-10,1.4534641e-09,9.478476e-14
2,1,1,5.4500254e-10,0.9999734,1.1799904e-06,1.7966009e-06,3.7943394e-06,6.400061e-07,7.4986983e-06,1.1383881e-05,1.2853246e-07,1.0165621e-07
3,0,0,0.99999785,6.063022e-10,1.2193444e-06,2.3619598e-10,4.387689e-09,3.9655212e-08,7.6354917e-07,7.345631e-08,1.0653923e-07,6.861354e-08
4,4,4,5.7357443e-09,8.148981e-09,2.7265967e-08,5.3326416e-10,0.9999932,2.9107522e-08,4.6253675e-08,1.704736e-07,4.9828117e-07,6.073226e-06
5,1,1,1.4199247e-11,0.9999968,1.5725375e-08,8.038483e-08,2.8453653e-07,4.8060706e-08,1.3554407e-07,2.5504899e-06,1.5341243e-08,5.420571e-08
6,4,4,3.2460419e-09,1.36926e-07,9.853287e-09,8.1141145e-08,0.99931574,2.3074115e-06,1.2742743e-07,2.8507297e-06,0.00050436275,0.00017446085
7,9,9,2.725586e-07,5.36733e-06,1.2112415e-06,0.00025789574,0.0011741319,1.4279409e-05,2.9813154e-06,2.8549614e-06,2.0441927e-05,0.99852055
8,5,5,7.555779e-09,3.5621314e-10,1.0195016e-10,1.4155633e-08,5.8810247e-07,0.88983697,0.109493725,8.515623e-11,0.0005563995,0.000112200934
9,9,9,4.795203e-10,2.5303649e-08,1.0157953e-09,3.5315356e-06,6.957237e-05,5.8385234e-07,8.9287105e-11,0.00026163954,3.6529195e-07,0.9996643
10,0,0,0.99999857,3.3296973e-11,6.4004837e-07,3.9421705e-11,1.0396746e-09,1.6073281e-08,4.275472e-08,9.272087e-09,4.3605814e-07,3.0749013e-07
11,6,6,7.283646e-08,8.2221274e-10,1.9805289e-09,5.6262607e-12,3.167233e-08,3.26063e-08,0.99999976,3.1442754e-12,1.7136517e-09,2.289136e-11
12,9,9,1.1594349e-08,6.8713644e-09,8.99476e-09,2.0473356e-06,8.885208e-06,1.3638885e-06,7.5198725e-10,2.1811271e-05,1.2385383e-06,0.9999647
13,0,0,0.99999726,1.2426364e-10,1.4987788e-06,1.0027903e-10,5.614481e-10,1.2574991e-08,8.2753566e-08,3.5954981e-09,1.0153312e-06,1.04573814e-07
14,1,1,1.3683473e-12,0.99999964,4.9950857e-09,6.32639e-08,1.199887e-08,4.163693e-08,1.8369096e-07,5.3492766e-08,3.3328371e-09,4.5641713e-09
15,5,5,2.0957813e-09,1.0103444e-09,7.9056026e-11,0.000113893795,9.130555e-10,0.9998778,2.9282216e-07,8.725119e-08,1.5196369e-07,7.658155e-06
16,9,9,9.66336e-09,5.326636e-10,1.3490199e-08,1.122327e-06,4.9937717e-06,2.8056596e-07,5.4667726e-10,2.704118e-06,1.1317079e-06,0.99998975
17,7,7,3.1296465e-12,4.653693e-10,3.4835843e-08,4.7287777e-08,1.1226545e-11,1.0431117e-10,1.2637134e-15,0.9999999,1.511552e-12,2.4885372e-08
18,3,3,1.2969606e-05,1.7547709e-05,0.0007505585,0.8395355,0.00063318864,0.038232416,0.0034097906,3.901381e-05,0.11607076,0.0012982367
19,4,4,4.1630262e-11,6.53557e-11,4.473473e-10,7.905733e-11,0.9999974,1.4685029e-09,2.3803615e-10,3.2355874e-08,9.359733e-08,2.5038548e-06
20,9,9,4.423796e-07,8.1312066e-07,5.067437e-08,0.00032630554,0.00013351651,0.0010571223,5.6420177e-08,0.0023810987,2.7479871e-05,0.9960731
21,6,6,2.2570596e-08,8.6886837e-10,1.3434164e-09,1.0046187e-10,5.7946327e-08,3.3734102e-06,0.99999535,4.3326592e-12,1.1549844e-06,6.739923e-10
22,6,6,7.635024e-10,3.1170413e-12,9.897618e-10,2.6362188e-14,6.9288437e-09,3.5386152e-10,1.0,5.3518743e-14,3.885213e-11,2.1827704e-13
23,5,5,2.0251285e-10,3.527541e-10,2.3599527e-12,1.5232317e-05,3.3483943e-10,0.9999784,2.3206728e-06,3.4024794e-10,4.4325063e-08,3.9819256e-06
24,4,4,5.943677e-07,8.2632397e-07,1.0264964e-06,1.1788964e-07,0.99977976,1.6833263e-06,2.2604697e-06,1.0621259e-05,5.4794145e-06,0.00019756315
25,0,0,0.999326,6.408326e-08,0.00043266662,2.1029603e-08,2.089286e-05,7.17835e-07,0.00017958402,1.293664e-06,2.6330299e-05,1.24374565e-05
26,7,7,2.8284475e-11,2.1661721e-09,1.4814652e-08,1.783583e-08,3.1069117e-10,1.3512552e-09,2.4521597e-14,0.99999976,4.709972e-12,2.2112377e-07
27,4,4,2.3853906e-13,8.880213e-13,2.836924e-12,4.8219106e-14,1.0,8.047205e-12,1.8128882e-11,8.540499e-11,9.596962e-10,1.1911451e-08
28,0,0,0.99999857,3.7810522e-11,9.1927933e-07,9.090381e-11,3.1817332e-10,2.44184e-08,5.1424106e-08,1.2289214e-08,2.0032209e-07,1.0465934e-07
29,1,1,1.1758314e-09,0.9999851,3.9452996e-07,8.561028e-07,2.7881688e-06,1.056925e-06,6.762698e-06,2.6214864e-06,2.9218882e-07,1.8716568e-07
30,3,3,6.4078544e-13,2.3115944e-10,1.8336861e-10,0.99999475,9.715095e-10,4.4953518e-07,3.8389825e-12,1.8638391e-07,9.679009e-10,4.624016e-06
31,1,1,4.1876522e-08,0.9942603,2.2990253e-06,0.00046914115,0.00030755912,4.8934373e-05,1.2393117e-05,0.0048281294,5.843056e-06,6.542998e-05
32,3,3,1.1161595e-12,9.9290805e-11,1.6060065e-09,0.99999845,2.8803517e-09,8.3303865e-07,9.840731e-11,1.3960075e-08,1.0787778e-08,7.635409e-07
33,4,4,0.0023283479,1.10824566e-07,5.2505395e-05,2.8975092e-10,0.9959214,2.5984988e-07,0.0016870719,4.9746603e-08,9.703162e-06,4.9213924e-07
34,7,7,9.244372e-09,2.8529225e-06,1.9406054e-05,1.0906166e-05,1.5263453e-07,1.4872852e-07,5.758227e-10,0.99995947,6.802829e-08,7.008407e-06
35,2,2,3.428707e-11,6.741604e-08,0.99999964,2.3193711e-07,4.521139e-11,1.4755745e-11,4.2677355e-12,3.2180296e-08,2.2510546e-08,1.7781384e-11
36,7,7,3.6653383e-09,1.0789635e-06,0.0016480315,5.504942e-06,1.8082492e-08,1.7398587e-08,5.4557314e-11,0.9983437,9.8995105e-09,1.6110935e-06
37,1,1,2.3874439e-10,0.9999814,1.3745454e-08,2.9807168e-07,1.5091175e-06,6.6425144e-07,6.791975e-07,1.4556684e-05,2.5158627e-07,5.607017e-07
38,2,2,1.8103026e-05,0.000596308,0.974459,0.02009598,1.4986878e-06,8.5533014e-05,0.0008062847,1.1553929e-05,0.003924567,1.0806374e-06
39,1,1,1.4809252e-10,0.9999949,6.651793e-08,3.554899e-07,6.5356295e-07,3.4418872e-07,2.670279e-06,5.2585426e-07,3.2844096e-07,1.4324131e-07
40,1,1,3.6996934e-09,0.9999393,9.197334e-07,7.3549836e-07,4.3965865e-06,5.1018906e-06,2.4539737e-05,2.4191055e-05,3.6542207e-07,4.8587657e-07
41,7,7,2.0738172e-10,2.938482e-06,1.1587779e-05,3.3229292e-06,4.395445e-08,1.230611e-08,6.0087456e-11,0.9999801,1.605833e-09,2.0426278e-06
42,4,4,1.263597e-11,9.9107174e-11,1.4685687e-11,4.1681691e-10,0.9997056,2.3169915e-09,5.6468197e-10,8.043898e-09,9.374903e-08,0.0002942872
43,2,2,2.7961844e-09,0.00027461594,0.99752074,0.002180853,1.1515044e-06,1.3617558e-06,1.633687e-05,4.296922e-06,5.674894e-07,2.6819442e-09
44,3,3,3.5184282e-08,2.0195255e-06,3.315272e-06,0.99932504,7.163726e-06,0.00045742505,1.2405916e-06,0.00013347651,8.721463e-07,6.941041e-05
45,5,5,3.9035855e-09,1.3617967e-08,1.786775e-10,2.100708e-05,3.3498168e-08,0.9998129,7.1315e-05,9.935582e-09,5.5929784e-05,3.894008e-05
46,1,1,3.3032892e-09,0.99959177,2.1789647e-05,0.00032144756,3.825438e-05,2.1851752e-06,7.840173e-06,9.5213245e-06,3.6305826e-06,3.6901831e-06
47,2,2,2.299957e-13,1.2258604e-09,0.9999999,6.183024e-08,1.9515136e-12,1.519686e-13,5.882098e-11,1.8844978e-11,1.2118074e-09,9.031769e-15
48,4,4,1.6083336e-10,8.662589e-10,5.237117e-10,1.006818e-08,0.9995302,3.8775394e-08,1.7310817e-09,7.98343e-07,9.6932245e-06,0.0004592652
49,4,4,6.008924e-14,6.148279e-14,8.7844045e-14,3.9583976e-15,1.0,3.156295e-11,3.0661144e-11,2.0814182e-11,8.316096e-11,2.3251476e-09
50,6,6,3.9289523e-07,2.0526642e-08,2.747774e-08,6.7037487e-09,5.4844932e-08,3.4136096e-06,0.9999958,6.209226e-11,1.8953693e-07,1.4906364e-09
51,3,3,7.5602163e-10,1.6606815e-08,6.791285e-06,0.99998426,1.1956465e-07,2.2982235e-06,1.2137206e-08,4.218894e-07,4.5431807e-06,1.5179238e-06
52,5,5,1.9584547e-09,4.2301032e-10,3.3473302e-12,4.6721457e-06,9.838136e-10,0.99999166,1.1334447e-06,3.3864054e-09,2.0468107e-08,2.5413306e-06
53,5,5,7.171195e-11,8.722064e-11,1.1360635e-12,6.1660896e-05,5.9957733e-10,0.9998211,8.4660876e-08,1.0027888e-08,1.868453e-08,0.00011720146
54,6,6,2.1339593e-10,1.2413009e-11,5.482361e-12,1.0678096e-14,3.365017e-10,2.0815394e-09,1.0,5.38477e-15,4.6866493e-11,7.267846e-14
55,0,0,0.99999917,1.1211066e-11,1.8617565e-07,4.3733149e-13,4.1994896e-10,8.446246e-10,1.9802557e-07,7.295142e-11,3.4453603e-07,3.4769818e-09
56,4,4,3.017902e-13,1.5635847e-12,1.5717057e-12,5.222188e-14,1.0,1.8643163e-11,4.9164967e-11,7.7949376e-11,5.8151177e-09,1.0517735e-08
57,1,1,7.5755645e-11,0.99998915,1.1376506e-07,2.7435624e-07,5.32336e-07,2.7559662e-07,9.394341e-07,8.583271e-06,1.5304245e-08,6.6843896e-08
58,9,9,2.2229534e-09,1.5168798e-09,5.0647357e-09,3.3728365e-06,1.8223507e-05,6.329617e-07,1.0371011e-09,8.410131e-06,1.2367845e-07,0.99996924
59,5,5,3.5743382e-05,4.344669e-05,1.489169e-07,5.0590552e-05,1.6610267e-05,0.99883515,5.452989e-06,0.00086356484,6.869123e-05,8.0699196e-05
60,7,7,7.6053415e-14,1.0012162e-10,1.6746735e-09,7.946674e-08,5.104578e-12,8.0186476e-11,4.8508306e-17,0.99999976,1.6454646e-13,8.4037076e-08
61,8,8,5.4085962e-08,1.355895e-08,1.2988946e-05,1.6988321e-06,2.3221942e-06,1.1503042e-06,4.0981718e-08,8.753286e-08,0.99997866,3.0373262e-06
62,9,9,2.9801513e-05,2.5606646e-06,1.4653507e-06,0.000102856946,0.0015358379,0.13672753,7.379885e-05,0.002074548,0.0047191735,0.8547325
63,3,3,2.8628477e-09,9.120912e-06,0.13227512,0.86769444,8.693459e-09,6.2857026e-09,2.3558262e-09,7.951946e-07,2.00291e-05,4.97417e-07
64,7,7,1.4069097e-13,1.7566753e-08,4.54816e-08,4.9551005e-07,9.45716e-09,1.7946211e-10,6.15431e-14,0.9999982,7.6189305e-11,1.2145771e-06
