Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9,Conf_10,Conf_11,Conf_12,Conf_13,Conf_14,Conf_15,Conf_16,Conf_17,Conf_18,Conf_19,Conf_20,Conf_21,Conf_22,Conf_23,Conf_24,Conf_25,Conf_26,Conf_27,Conf_28,Conf_29,Conf_30,Conf_31,Conf_32,Conf_33,Conf_34,Conf_35,Conf_36,Conf_37,Conf_38,Conf_39
0,18,18,2.362316536164144e-06,0.013536281883716583,5.05627212987747e-07,0.00032198172993957996,5.886702236779229e-10,1.955071837755895e-08,1.3481914038493414e-06,4.745674232253805e-06,2.2238641483873778e-10,9.749212495080428e-07,0.00015700218500569463,9.98916283023732e-10,1.4172341877838335e-07,1.8128769596614802e-08,6.841791218903381e-06,0.00017695447604637593,3.837484996438434e-07,2.3601960386088194e-09,0.9812156558036804,1.2379039162624395e-06,9.295259673081091e-09,2.6599807370075723e-06,8.584450372772778e-10,1.2293637219329412e-08,1.7424702036805684e-07,1.588783931083526e-07,0.0036583286710083485,0.0008888111333362758,1.4256389135880454e-07,8.553416641632339e-09,2.290111524416716e-06,7.800140338076744e-06,7.235584575937537e-08,8.390412062908581e-07,3.226286737767481e-10,5.825652404922721e-09,1.1961383279412985e-05,1.9738699563731643e-08,3.1801310473866806e-09,1.8122052836133662e-07
1,0,0,0.8509359359741211,0.008103318512439728,6.938138540135697e-05,0.09215831756591797,3.0653533030999824e-05,0.0006290374440141022,1.880823947431054e-05,0.00019530532881617546,2.0679297563219734e-07,5.412426980910823e-05,5.6396982017759e-07,0.00042728715925477445,0.0044058444909751415,8.582447480875999e-05,8.139257801076383e-08,0.023099465295672417,4.255797466612421e-05,0.014364557340741158,5.170356871531112e-06,0.0017192907398566604,5.673833129549166e-06,1.5937292118906043e-05,9.823123718888382e-07,1.8556949726189487e-05,2.2006981907907175e-06,1.0108664355357178e-05,0.0012876667315140367,1.5119244380912278e-05,9.226718248100951e-06,0.0008859136723913252,2.9830046059942106e-06,0.0003684622352011502,6.161716328278999e-07,7.183198391658152e-08,2.619894530653255e-06,1.5836168358873692e-06,2.1678190023521893e-05,2.4885306629585102e-05,2.8449560929288964e-08,0.0009799327235668898
2,5,5,0.0029040956869721413,5.439599772216752e-05,1.504818897046789e-06,0.015745025128126144,0.001134859281592071,0.5814573168754578,0.0012972643598914146,7.046874088700861e-05,2.9641705623362213e-07,2.7156295345776016e-06,3.249877772759646e-05,0.00013963780656922609,0.0006370325572788715,6.805636303397478e-07,0.002916888566687703,0.11181864887475967,5.681717539118836e-06,0.2670787274837494,2.517036409699358e-05,0.0011058702366426587,1.121735522247036e-06,6.553353415483798e-09,2.5096835543081397e-06,1.7145719539257698e-05,5.531988790608011e-05,2.4417317945335526e-07,0.0032205304596573114,1.0484936865395866e-05,1.963615034461519e-11,0.0001731319644022733,0.0001371945982100442,0.009591329842805862,1.2771543822509557e-07,3.157868633252292e-09,4.239549161866307e-05,0.00020317481539677829,3.323023411994086e-09,1.4524195648846216e-05,1.0490166027499193e-11,0.00010182378173340112
3,22,22,6.5137946876348e-06,2.4743610538280336e-07,0.0017070677131414413,0.0030420194379985332,0.0037633629981428385,5.304029764374718e-05,0.0005749261472374201,1.0366267815697938e-05,0.008501016534864902,0.0001156118159997277,7.491053111152723e-05,0.004447976127266884,0.015027003362774849,0.011594937182962894,0.00022154526959639043,4.932217962050345e-06,0.0062709953635931015,0.0002945777087006718,7.870887202443555e-05,2.120066710631363e-06,0.0009937770664691925,3.586158925372729e-07,0.9077333211898804,2.7394847279538226e-07,0.003299548290669918,0.021562710404396057,0.00011387176346033812,0.00035295795532874763,1.717481495688844e-06,0.00011993992666248232,0.0031683247070759535,9.331079127150588e-06,4.859600721829338e-08,7.623895612596243e-07,0.0010624660644680262,0.000367024535080418,2.3034086552797817e-05,0.0052037849090993404,7.233650194393704e-07,0.0001940851507242769
4,22,3,3.779155304073356e-05,2.6242732928949408e-05,0.008536449633538723,0.6935132741928101,0.008118215017020702,0.0029284628108143806,0.001244577462784946,0.0002664914645720273,0.0005446632858365774,0.00014183846360538155,0.005425044801086187,0.0012314122868701816,0.019109705463051796,0.018548857420682907,0.0009417164837941527,7.329585059778765e-05,0.0018873390508815646,0.005436827428638935,0.003196030156686902,7.961501978570595e-05,0.00048385391710326076,1.1773436625617251e-07,0.09221971780061722,3.6541422332447837e-07,0.014731667935848236,0.07441249489784241,0.0025205868296325207,0.006271847058087587,1.0355571475884062e-06,0.0003430357319302857,0.0006014385144226253,0.0003875147085636854,2.2163283119880361e-07,1.4394009895113413e-06,0.002645176136866212,0.00010534680041018873,0.00017316504090558738,0.031425654888153076,3.715589969033317e-07,0.0023871595039963722
5,27,27,1.793105326441946e-07,0.00022057921160012484,1.6398958905483596e-05,0.02408492937684059,1.1492773666077483e-07,1.2780641327481135e-06,4.114308103453368e-05,3.072905383305624e-05,3.832695227856675e-08,2.7851058348460356e-06,0.0031822409946471453,1.7570330967942027e-08,1.0176941032113973e-06,1.8982185792992823e-05,0.0006459864089265466,1.387731208524201e-05,9.342000339529477e-06,5.029924636801297e-07,0.038388997316360474,1.8352163522195042e-07,2.1549526252329088e-07,8.409792306984798e-10,1.0743806342361495e-06,7.517454436722915e-10,0.0003831584472209215,0.00013116795162204653,0.02952650561928749,0.9024685621261597,1.0336135281008296e-09,3.898838087934564e-07,0.00016756234981585294,0.0005843655671924353,3.6348896514937223e-07,6.0389673308236524e-05,4.8406761266051035e-08,4.0189366501408585e-08,1.3704064258490689e-05,2.572791800048435e-06,1.0530904148708942e-07,3.5571272860579484e-07
6,16,16,9.921301534632221e-05,2.87878076932202e-09,1.4977938917581923e-05,7.926026945881404e-09,3.8191757312233676e-08,2.9063109696636502e-09,3.8465296370304713e-07,1.5084300475365353e-09,5.4443527915282175e-05,2.046052941295784e-05,6.830147558645194e-09,6.303705595200881e-05,2.254478886243305e-06,1.0787262638700668e-08,1.2848504482576573e-09,1.3648758567796904e-07,0.9918909072875977,1.992449982779476e-09,3.143412641293253e-09,2.996863424087337e-09,0.0002223973860964179,0.0011818918865174055,1.3462853303281008e-06,0.0015826496528461576,4.327913138979511e-09,1.3933262152932002e-06,7.955131553494255e-10,3.0085882229968774e-08,0.004337622784078121,9.37181923177377e-08,2.435287751723081e-05,2.554621181261041e-09,0.00020105922885704786,5.523604613699717e-07,0.0001592831831658259,1.660104317124933e-05,3.0696489830006612e-06,2.3066957055561943e-07,0.00012141918705310673,1.3079259986170655e-07
7,18,18,2.336744046260719e-06,0.0117105171084404,1.5292951502487995e-05,0.0003862692683469504,6.660415152737187e-08,7.082808224367909e-07,4.2683470383053645e-05,2.5286983600381063e-06,8.09504427934371e-08,4.898312909062952e-06,0.0004144469276070595,1.1263364285696298e-07,5.804015472676838e-07,4.088310845418164e-07,0.000117663832497783,0.00032910285517573357,9.483374014962465e-06,6.41310649029947e-08,0.9832645058631897,3.6055298551218584e-06,6.778654437766818e-07,6.691047747153789e-05,6.980641842346813e-08,2.2313119529826508e-07,3.866693532472709e-06,2.8917995678057196e-06,0.001676880638115108,0.001288688275963068,5.373942713049473e-07,1.809104475114509e-07,0.0002932544448412955,0.0001292039087275043,2.825223418767564e-06,6.620529165957123e-05,1.922507948393104e-07,3.2214009593189985e-07,0.00015723913384135813,3.614378840666177e-07,4.5210254029370844e-07,3.744041123354691e-06
8,31,31,5.0384379335355334e-08,0.06654305011034012,2.3312490826654653e-10,1.2276703955649282e-06,1.0738752997951906e-08,1.728557563751565e-08,0.0001753706601448357,1.3772945521850488e-06,5.547391566289653e-15,1.3139062320782768e-12,5.979408797429642e-06,1.0405205343178014e-11,8.08276223729365e-11,1.6017268622547931e-09,8.193419489543885e-05,1.4803612202740624e-07,1.6710811900910727e-10,2.2626949203186086e-09,0.009107365272939205,2.566787893343303e-09,8.076282156065095e-13,5.404549724419283e-11,1.577789288109699e-11,2.044360791764177e-10,2.4543105325847137e-09,2.0480305806813703e-07,1.4935433682694566e-05,1.9868983144988306e-05,5.0534270236261836e-14,6.79117373447724e-10,1.0077587830892298e-06,0.9240469336509705,3.1501187436333566e-08,4.4811710608883004e-07,1.4099579143111995e-11,7.525680079112362e-10,1.7034894383982646e-08,2.0530355193670857e-10,2.302829151326624e-13,6.978349842423626e-11
9,35,35,3.583676022600457e-09,4.589310043101591e-10,1.904508668826299e-11,7.912057814474238e-11,1.0503183034415997e-07,6.594423496153468e-08,2.2208910195331555e-06,2.3811601995715748e-11,1.4891105015735207e-09,1.5223425298138693e-10,1.0479040968291997e-09,5.955339693608508e-11,2.297201491530121e-11,1.6372950994056573e-15,5.7325403759023175e-05,4.561420155368978e-06,1.9155429527017986e-06,2.962727719407754e-12,2.5316713170298044e-09,1.0076185719132269e-10,2.6826135063329204e-11,6.41026121073196e-12,3.617916036202651e-11,1.2018875167996157e-05,2.8187177592009505e-10,6.057869050141163e-13,2.3224101461383206e-11,2.445434805174729e-13,2.6793584712025975e-13,1.8007965119082314e-09,9.80999720923137e-06,1.3150031064057544e-09,3.6835181571603925e-09,1.1075527162063281e-09,4.309544365810325e-08,0.9999120235443115,1.2270541731608238e-15,4.893476032372113e-13,2.044308427780802e-14,4.3313172493064656e-11
