Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9,Conf_10,Conf_11,Conf_12,Conf_13,Conf_14,Conf_15,Conf_16,Conf_17,Conf_18,Conf_19,Conf_20,Conf_21,Conf_22,Conf_23,Conf_24,Conf_25,Conf_26,Conf_27,Conf_28,Conf_29,Conf_30,Conf_31,Conf_32,Conf_33,Conf_34,Conf_35,Conf_36,Conf_37,Conf_38,Conf_39
0,18,1,6.468481296906248e-05,0.9547424912452698,5.126487678808189e-08,5.7388075219932944e-05,1.5724398172434206e-10,2.1468694877402328e-10,1.3126559839093943e-09,2.497585910532507e-06,7.527097299403138e-15,1.4292001826801681e-12,2.2037703217847593e-07,6.476054414950028e-11,1.1037255944756907e-06,9.268620488001034e-06,1.8141294022555599e-09,2.931177220943937e-07,1.8298055293186621e-09,1.6061630914165903e-09,1.7299496448686114e-06,5.982416041661054e-06,1.8020470532453814e-11,2.1181162726535696e-11,4.3003774152783336e-11,6.130080384275649e-12,5.881381781591699e-08,5.813438747281907e-06,0.04509679600596428,2.1860896595171653e-06,1.9932104855513444e-09,7.54938833669172e-10,3.2657228032917374e-09,2.8895433601405784e-08,2.5157224393945743e-12,3.8716724271026237e-10,2.4749063475687505e-12,8.553577984793392e-11,9.351680091640446e-06,8.838684451006884e-09,3.9704852361661935e-14,1.4402498083043724e-09
1,0,17,0.001054511172696948,0.05092336982488632,0.0008514648070558906,0.22684648633003235,0.04235163331031799,0.003372217295691371,0.0010105944238603115,0.009698976762592793,3.795836107656214e-07,1.4884539268678054e-05,0.08733944594860077,0.00044328905642032623,0.034320227801799774,0.0800730362534523,0.0003050504019483924,0.004291646182537079,0.00036218896275386214,0.3679514229297638,0.0002101487189065665,0.0023739596363157034,7.206103327916935e-05,2.2911738284392413e-08,0.000312549207592383,2.279878026456572e-05,0.004835190717130899,0.0027091423980891705,0.026690546423196793,0.0008668697555549443,4.7671417746641964e-07,0.0008381102816201746,7.226893649203703e-05,0.026953328400850296,5.575567683990812e-06,2.827862772392109e-06,0.0022290251217782497,9.301471436629072e-05,0.00011065454600611702,0.01927555352449417,1.8581576455289905e-07,0.0011148186167702079
2,5,17,0.0007394329295493662,0.0010040686465799809,5.285050406200753e-07,0.002582514425739646,0.0002431591710774228,4.3762411223724484e-05,1.2212808542244602e-05,0.000488386838696897,1.2200367669260026e-12,3.825227850029478e-07,1.4793356513109757e-06,2.3284412975499436e-07,0.0008179747965186834,1.567629226428835e-07,9.625865970974701e-08,0.0032089254818856716,5.54303426270053e-07,0.9685644507408142,3.4435572615620913e-07,2.0921427221765043e-06,2.935048315499955e-10,1.116800922573713e-11,4.0732523132192e-08,3.2806472063384717e-06,4.732072511615115e-08,1.2466963461577052e-08,2.2620661184191704e-06,7.843448202038417e-07,2.70662528847887e-12,7.502318112528883e-06,1.793682002926289e-08,0.02225397527217865,1.1602421778889038e-07,8.855985389466525e-11,1.1421301678637974e-05,3.642836787776105e-08,1.3105792007195305e-09,2.684406581465737e-07,6.9133370902974e-12,9.373893590236548e-06
3,22,2,0.0006482524331659079,0.00018258592172060162,0.7630137801170349,0.01140324492007494,1.6407191651524045e-05,0.0008429347653873265,0.00017472021863795817,0.0001470854040235281,0.001028369995765388,0.008068214170634747,0.0004158546216785908,0.0008763134246692061,0.0043832892552018166,0.00018733592878561467,4.9258793296758085e-05,0.00037842930760234594,0.006228246726095676,0.0009128112578764558,0.001682184636592865,0.005601398181170225,0.06433450430631638,0.02872452512383461,0.0002428977022645995,8.876794890966266e-05,0.0005464546848088503,0.004312845412641764,0.00022856282885186374,0.017164206132292747,0.0037146885879337788,0.00021867766918148845,0.009399314410984516,0.00017151772044599056,0.00014158939302433282,0.00043218149221502244,0.00975086074322462,6.111346010584384e-06,0.04754599928855896,0.002278373809531331,0.0025988277047872543,0.0018584482604637742
4,22,3,1.9784867618000135e-05,0.002461402676999569,0.0003601324569899589,0.9237838983535767,7.293057535662228e-08,6.9326674747571815e-06,9.416291391062259e-07,0.00012178419274277985,2.0622987761953482e-08,5.503810598384007e-07,0.022301875054836273,5.3487571705090886e-08,0.0012072842800989747,0.007684526965022087,9.999649591918569e-06,2.145206281056744e-06,3.48790968018875e-06,0.00016963637608569115,0.013111022301018238,0.0011338600888848305,3.339223621878773e-05,2.1087771528982557e-09,4.6504879946951405e-07,3.9726719136545796e-10,8.013055776245892e-05,0.02133246511220932,0.0034835569094866514,0.00167078897356987,1.1394376109308268e-08,3.256128366047051e-06,5.652294134961267e-07,2.041454990830971e-06,4.830427613455868e-09,2.787566927509033e-06,4.076442110090284e-06,1.8728835371462083e-08,0.0005729174590669572,0.00043254325282759964,1.561899836133307e-07,1.440654841644573e-06
5,27,30,6.174044528961531e-07,0.074943408370018,6.196719581907928e-09,2.2193709810380824e-05,1.262102978216717e-05,0.00022527950932271779,0.014540363103151321,2.4511631835366643e-08,2.4278587473780533e-10,2.406498889051534e-10,3.6561348679242656e-05,1.7523120732221287e-08,4.987444679471764e-09,1.3360791362160285e-09,0.1699737012386322,0.0016910561826080084,1.2904399682156509e-06,5.093028576652614e-08,0.12761354446411133,9.405211720547868e-09,2.459801806686812e-10,9.475371876010996e-11,7.031932258705353e-10,3.3611360095164855e-07,2.695598595892079e-06,1.4556467142767815e-08,0.03651189059019089,1.5622241335222498e-05,1.1062311277513365e-14,3.475388421492198e-09,0.5341367721557617,0.04008027911186218,2.8405478857962407e-08,4.502911394865805e-07,1.1806091659849471e-09,0.00019123556558042765,2.824835032555484e-09,1.318062325950109e-09,1.178117174129023e-12,7.937267731961128e-09
6,16,16,0.060918062925338745,5.055308429291472e-05,0.03630689159035683,0.001079449080862105,4.293485289963428e-06,0.00016830953245516866,0.00013834588753525168,2.833909775290522e-06,2.5439769160584547e-05,8.203432662412524e-05,4.668819144626468e-07,0.0016781813465058804,0.000920354388654232,3.9922551877680235e-06,1.2298887952510995e-07,0.0002453330671414733,0.6200040578842163,1.3962087905383669e-05,8.220018230531423e-07,0.00011068609455833212,0.0508117638528347,0.02042383886873722,1.3399988347373437e-05,0.03950680047273636,6.799626248721324e-07,0.00029469982837326825,9.113172723118623e-07,7.854353316361085e-05,0.12542086839675903,6.772196684323717e-06,0.00026857672492042184,2.3898669496702496e-06,0.0004441619967110455,3.566240138752619e-06,0.03382660448551178,1.1626521882135421e-05,0.005904171150177717,0.00011198208085261285,6.887267954880372e-05,0.0010455467272549868
7,18,26,0.0001609250612091273,0.03689196705818176,0.00019599145161919296,0.0006104210042394698,3.8383124774554744e-05,1.2573200365295634e-06,1.320420687989099e-05,5.3273633966455236e-05,3.2656981563405907e-09,2.2321849257878057e-08,6.456101255025715e-05,3.072855906793848e-05,0.00463963532820344,0.04330965131521225,5.088806119601941e-06,1.0994505828421097e-05,1.0560589771557716e-06,0.0003632492444012314,4.9058551667258143e-05,4.436689050635323e-05,1.2757931244777865e-06,5.602124319992186e-10,6.5938575062318705e-06,2.970526935541784e-09,0.00021307016140781343,0.00476093078032136,0.9027518630027771,0.002873455872759223,4.404381215294961e-08,2.185960738643189e-06,5.576797411777079e-05,0.0009983383351936936,5.890574694689121e-09,7.941211777051649e-08,1.105499904952012e-06,1.006956367177736e-07,0.0012267580023035407,0.0006222839001566172,1.0214693535459674e-09,2.1559183096542256e-06
8,31,1,2.3139814402384218e-06,0.9986529350280762,2.4584980522191456e-14,6.9979421368771e-08,4.092753913553793e-12,6.897264426264371e-10,2.586868140497245e-05,8.380960370146795e-10,2.027490767201362e-19,2.432164814328546e-14,3.9558412101570184e-11,3.4905197764285856e-14,1.2191118628517754e-15,6.67342517555936e-18,9.824362905419548e-07,0.0006032770616002381,3.584353647223537e-10,2.4737556990496847e-15,0.00041160720866173506,6.021459372784754e-13,1.8448213809437376e-17,1.0132648053939874e-09,3.975804323157031e-18,4.177219580014935e-06,1.3436243296696183e-15,1.1922218278532983e-14,4.43907444136471e-09,1.8820887556780797e-11,7.919006738603494e-15,2.8741094214594556e-15,1.9820467045406076e-08,0.0002984293969348073,1.630350681125492e-07,1.7650682027081643e-09,4.260313673871074e-16,5.7888083659918266e-08,2.971034469877523e-14,1.6022162886863045e-16,4.4070323534808295e-17,1.1437806431147113e-11
9,35,14,0.004944068379700184,0.01251810509711504,0.0008281077607534826,0.015202251262962818,0.008598764427006245,0.009306371212005615,0.03978985548019409,0.020202811807394028,0.0011041105026379228,0.0013696834212169051,0.17297421395778656,0.00030112609965726733,0.002564077964052558,0.0033729716669768095,0.43547487258911133,0.01636217162013054,0.006314333528280258,0.0016984987305477262,0.06446610391139984,0.0021383920684456825,0.0006133129354566336,8.676926518091932e-05,0.003765831934288144,0.0018708312418311834,0.023651454597711563,0.007269548252224922,0.01639687642455101,0.014252575114369392,2.615155972307548e-05,0.005555672571063042,0.030032480135560036,0.015519680455327034,0.0031591858714818954,0.012484925799071789,0.0016746035544201732,0.04095080494880676,0.00018168549286201596,0.0021244126837700605,0.00011755005834857002,0.0007347548380494118
