Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9,Conf_10,Conf_11,Conf_12,Conf_13,Conf_14,Conf_15,Conf_16,Conf_17,Conf_18,Conf_19,Conf_20,Conf_21,Conf_22,Conf_23,Conf_24,Conf_25,Conf_26,Conf_27,Conf_28,Conf_29,Conf_30,Conf_31,Conf_32,Conf_33,Conf_34,Conf_35,Conf_36,Conf_37,Conf_38,Conf_39
0,18,1,0.0002448178129270673,0.7168811559677124,4.655596512748161e-06,0.0038857553154230118,6.116704476255563e-09,8.840743959126485e-08,9.253219559468562e-07,0.0002067503082798794,6.591513446174702e-11,2.3193864251425111e-07,0.0004016471211798489,1.5944786602162253e-09,7.350459327426506e-06,3.3378230455127778e-06,5.233439878793433e-06,0.00029726960929110646,1.1381600870663533e-06,5.531531144242763e-08,0.0928594246506691,7.874779839767143e-05,1.8529583201143396e-08,3.226509193154925e-07,4.916644869012998e-09,1.3361919570797909e-08,2.8826980269514024e-06,2.3922291802591644e-05,0.18226581811904907,0.0026661476586014032,1.16443754905049e-06,9.342996776240398e-08,1.764727585396031e-06,5.98626138526015e-06,2.202252069594124e-08,8.880328437044227e-07,8.465159684334367e-10,2.366121343300165e-08,0.00015163309581112117,3.4717481867119204e-07,1.1381670050880643e-09,3.593538622226333e-07
1,0,3,0.20480866730213165,0.02617458999156952,0.00044266480836085975,0.33613353967666626,0.0021656316239386797,0.004227479454129934,0.00021228534751571715,0.0026194362435489893,8.362807761841395e-07,0.00013435854634735733,0.0001370295649394393,0.0019808942452073097,0.060084786266088486,0.0044060274958610535,5.016072464059107e-06,0.05537988990545273,0.00026119689573533833,0.2562241852283478,5.4889325838303193e-05,0.005145661532878876,3.47556451743003e-05,3.4499137200327823e-06,3.72010181308724e-05,8.850712038110942e-05,7.7268727181945e-05,0.00020843058882746845,0.020397063344717026,0.0002214061823906377,6.067873528081691e-06,0.0030531680677086115,2.7238993425271474e-05,0.01024529431015253,3.3904311749211047e-06,9.556767963658785e-07,0.00015992674161680043,4.377143704914488e-05,8.226492354879156e-05,0.0011526652378961444,3.0179154464349267e-07,0.00355792255140841
2,5,17,0.004067750182002783,0.00024074858811218292,2.407051852060249e-06,0.005330465734004974,0.0009441819856874645,0.005647827405482531,9.534462151350453e-05,0.00031843464239500463,6.151832376843913e-09,6.0683355513901915e-06,9.185574526782148e-06,3.0557061108993366e-05,0.0014878872316330671,7.394162935270288e-07,2.8243659471627325e-05,0.03046557679772377,3.762834467124776e-06,0.9299761652946472,3.4176148346887203e-06,0.0001167744558188133,1.0334386502108828e-07,2.0011807766451284e-09,1.015563725559332e-06,5.0233171350555494e-05,5.872043402632698e-06,7.198853069212419e-08,0.00011045918654417619,1.0153977200388908e-05,5.26403365341821e-11,6.355702498694882e-05,5.359216174838366e-06,0.020784132182598114,6.024261551829113e-07,2.6510329487194895e-09,6.330192991299555e-05,5.58448755327845e-06,9.974711723259588e-09,7.487458788091317e-06,4.615279686204232e-11,0.00011654382979031652
3,22,2,0.0004249674384482205,7.686486060265452e-05,0.18219159543514252,0.05331762135028839,0.0031005353666841984,0.0022120452485978603,0.00313183618709445,0.0001200525657623075,0.04164087399840355,0.0032406391110271215,0.0016541631193831563,0.037207867950201035,0.04007923603057861,0.01814386248588562,0.0005901309777982533,0.00015473115490749478,0.07408276200294495,0.0026854851748794317,0.003441743552684784,0.00041630686610005796,0.059873808175325394,0.0011987878242507577,0.14318063855171204,4.9073274567490444e-05,0.007001836784183979,0.12687167525291443,0.0007632610504515469,0.03536791354417801,0.0006182208308018744,0.0014222529716789722,0.049811720848083496,0.0005516682867892087,2.675783252925612e-05,0.0002081733982777223,0.027483001351356506,0.0006092256517149508,0.012069755233824253,0.05687311291694641,0.0008145318133756518,0.007291271351277828
4,22,3,3.2254461984848604e-05,0.00014198097051121294,0.0015047069173306227,0.9191710948944092,2.7590305762714706e-05,0.0002755093155428767,4.079826976521872e-05,0.00012289044389035553,5.875749593542423e-06,8.577412700105924e-06,0.014229041524231434,1.06864563349518e-05,0.0030584572814404964,0.0064893742091953754,0.00016921706264838576,1.4546572856488638e-05,8.145119500113651e-05,0.0005137075204402208,0.00892451498657465,0.0001909912098199129,0.0001927040721056983,5.7440349365833754e-08,0.00033863045973703265,2.7392006884952025e-08,0.0005164847243577242,0.02612292766571045,0.001150275580585003,0.009434637613594532,1.8919149624707643e-07,2.022615990426857e-05,1.3688196304428857e-05,5.407956268754788e-05,1.2714077968212223e-07,2.1404387098300504e-06,0.00023767021775711328,1.4485282235909835e-06,0.0005278852768242359,0.006314135156571865,5.315102953318274e-07,5.8927893405780196e-05
5,27,18,1.6136144722622703e-06,0.012098469771444798,5.452457685350964e-07,0.007425257470458746,8.104138942144345e-06,7.175286737037823e-05,0.0033420524559915066,6.099848633311922e-06,8.837872655931278e-09,1.9194582989712217e-07,0.0021177709568291903,4.1650384474678503e-08,4.633393757558224e-07,7.400880122077069e-07,0.04832257702946663,0.0004455094749573618,1.1006082786479965e-05,9.087798389373347e-07,0.8441447019577026,1.908990583388004e-07,2.1706826558443026e-08,1.5382545237585532e-09,3.41314148499805e-07,5.531055791152539e-08,8.340132626472041e-05,1.1297405762888957e-05,0.050474055111408234,0.009567401371896267,3.508928217432761e-11,1.961935964800432e-07,0.007890557870268822,0.013931815512478352,2.6868937652579916e-07,3.4887845686171204e-05,1.846403030469901e-08,5.989093551761471e-06,1.0938500736301648e-06,4.239458917254524e-07,7.91140664091472e-09,1.9377016258204094e-07
6,16,16,0.0007318389252759516,6.352289716460291e-08,0.00020807857799809426,6.224653930075874e-07,1.9402185102990188e-07,1.3650752350713447e-07,3.2487266707903473e-06,3.2012554385119074e-08,7.151452882681042e-05,7.399640890071169e-05,3.484021959820893e-08,0.000313066178932786,1.3678314644494094e-05,9.728373839834603e-08,6.748393399647057e-09,1.6315540278810658e-06,0.9462895393371582,4.041143597532937e-08,3.2257972293336934e-08,1.2001039806364133e-07,0.003154453355818987,0.004694906994700432,5.0183934945380315e-06,0.007379528135061264,3.984619567631853e-08,1.1693669875967316e-05,1.4188723085339916e-08,8.255390753220126e-07,0.03431989252567291,6.489700012934918e-07,6.534794374601915e-05,2.8741499846773877e-08,0.0006139185279607773,1.968827518794569e-06,0.0016881013289093971,1.9683346181409433e-05,6.368337199091911e-05,2.599667823233176e-06,0.0002644704654812813,5.201456133363536e-06
7,18,26,0.00018172759155277163,0.3732147216796875,0.0015032257651910186,0.008647080510854721,2.7192849302082323e-05,1.8783808627631515e-05,0.0002289683325216174,0.00031692205811850727,2.638334706261958e-07,1.1127935067634098e-05,0.002064481843262911,1.600269206392113e-05,0.0008340958738699555,0.0019170332234352827,0.0003657916095107794,0.000662855920381844,5.332354339770973e-05,0.00011535373778315261,0.14467276632785797,0.0005140100256539881,2.3426729967468418e-05,7.072522748785559e-06,1.2892844097223133e-05,2.7262828439234e-07,0.0007014386937953532,0.0021726302802562714,0.40865558385849,0.041946396231651306,2.7003720788343344e-06,1.6300213246722706e-05,0.0018879045965149999,0.002224978758022189,2.788055326163885e-06,7.91897255112417e-05,1.5214783161354717e-05,1.8700827695283806e-06,0.006731380242854357,6.892390229040757e-05,1.0159301382373087e-06,8.224893099395558e-05
8,31,1,2.089336476274184e-06,0.8217871189117432,2.356455655605494e-11,1.7852423752628965e-06,2.8183053668584535e-09,1.9322577315961098e-08,0.00036383746191859245,7.108698127922253e-07,1.4035708630500549e-15,1.0581296039022248e-12,3.051057433367532e-07,7.214994227067173e-12,1.6136926864196433e-11,1.6780197023558152e-11,9.196515020448714e-05,1.645818520046305e-05,5.457941321118653e-10,6.197229535098714e-11,0.04538934677839279,2.7785094225407647e-09,3.8867281788868e-13,2.2660280318831383e-09,4.0751058669012685e-13,3.0038851406288813e-08,7.249069400305785e-11,2.8250757289072226e-09,3.4018071346508805e-06,7.404837560898159e-07,3.063311052303036e-13,5.6357477712376536e-11,1.2041633681292296e-06,0.13234025239944458,3.6219316257302125e-07,4.023472399694583e-07,6.246817841649988e-13,1.930787796311506e-08,1.6274959158124602e-09,4.035351480052851e-12,1.0536923167759477e-13,3.083498456568634e-10
9,35,35,1.3200336070440244e-05,6.895441401866265e-06,8.898121564016037e-07,3.6524561437545344e-06,0.0001453338481951505,0.000161301126354374,0.0010224104626104236,3.6867866128886817e-06,1.5871082723606378e-05,1.9662618342408678e-06,9.685800614533946e-05,7.814889499968558e-07,1.0291422540831263e-06,1.1539076361088973e-08,0.03907426446676254,0.001282067154534161,0.0005269980174489319,2.139879171636494e-07,5.943009819020517e-05,2.577599389042007e-06,8.62868262174743e-07,1.2988843423045182e-07,3.868904059345368e-06,0.0009437557891942561,2.530589154048357e-05,3.228189200399356e-07,1.0775279406516347e-05,1.5205580439214827e-07,1.323340192982414e-08,2.1151770852156915e-05,0.004844295792281628,2.551032775954809e-05,1.2847230209445115e-05,1.0687826943467371e-05,1.6057507309596986e-05,0.9516640901565552,1.1395525634227965e-09,1.7525634632420406e-07,5.960099080937198e-09,5.621547529699455e-07
