Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9,Conf_10,Conf_11,Conf_12,Conf_13,Conf_14,Conf_15,Conf_16,Conf_17,Conf_18,Conf_19,Conf_20,Conf_21,Conf_22,Conf_23,Conf_24,Conf_25,Conf_26,Conf_27,Conf_28,Conf_29,Conf_30,Conf_31,Conf_32,Conf_33,Conf_34,Conf_35,Conf_36,Conf_37,Conf_38,Conf_39
0,18,1,0.00015762004477437586,0.8455029726028442,1.2384429055600776e-06,0.001316186273470521,1.4052632391070574e-09,1.1554294410132115e-08,4.890364380116807e-08,0.00010126304550794885,1.9995773700015596e-12,3.91959797951813e-09,4.205969889881089e-05,4.365625361213432e-10,5.785175289929612e-06,9.722081813379191e-06,1.7960056197807717e-07,1.5755669664940797e-05,1.1621823148288968e-07,1.7837434640455285e-08,0.0011332501890137792,5.700334077118896e-05,1.9867836265063943e-09,5.415770942818199e-09,1.0651316495469132e-09,5.251025170238677e-10,1.1374371524652815e-06,3.066071803914383e-05,0.1512792408466339,0.0002661176840774715,2.4524734953956795e-07,3.3370579188840566e-08,1.0754653345657061e-07,4.642894282369525e-07,8.781308458161163e-10,6.947548314428786e-08,1.1220239320985925e-10,2.9786442201640284e-09,7.833596464479342e-05,1.4200340103798226e-07,3.7889569953764024e-11,6.592225076929026e-08
1,0,17,0.023233462125062943,0.029588570818305016,0.0007411767146550119,0.20528560876846313,0.01603063754737377,0.005188373848795891,0.0005153099191375077,0.00510917603969574,8.865893050824525e-07,5.754722951678559e-05,0.002936484757810831,0.0011378113413229585,0.07037318497896194,0.01608324982225895,5.026088547310792e-05,0.027310432866215706,0.0004180009418632835,0.533625602722168,0.00012075519771315157,0.0058672791346907616,8.729739056434482e-05,6.374406780196296e-07,0.00011101206473540515,0.00010430726979393512,0.0003778515965677798,0.0007012523128651083,0.022712819278240204,0.0004395204014144838,2.7860082809638698e-06,0.0020456728525459766,6.742038385709748e-05,0.02124646306037903,8.151399924827274e-06,2.4368366666749353e-06,0.0009466044139117002,9.822666470427066e-05,9.436732216272503e-05,0.005137871950864792,5.316728675097693e-07,0.002140921074897051
2,5,17,0.0023732951376587152,0.0005922631826251745,1.754443701429409e-06,0.0035846810787916183,0.0006041769520379603,0.0005262440536171198,3.7011050153523684e-05,0.0005334652960300446,1.5528305030709788e-10,2.2270910449151415e-06,4.247384367772611e-06,5.9970248003082816e-06,0.001841672114096582,6.730844006597181e-07,1.920549948408734e-06,0.011070316657423973,1.5707425973232603e-06,0.9573660492897034,1.6429262359451968e-06,2.394015245954506e-05,1.1117887943612459e-08,3.5723810021259794e-10,4.2559699409139284e-07,2.5682737032184377e-05,7.959437766658084e-07,4.0200500706077946e-08,1.2284845979593229e-05,3.793800033236039e-06,3.318835137267051e-11,2.7289948775433004e-05,4.739105747830763e-07,0.021240517497062683,4.953442385158269e-07,9.107581910861029e-10,5.282868369249627e-05,7.29231146578968e-07,8.642367710365306e-09,2.9257728328957455e-06,3.754970293035065e-11,5.852037065778859e-05
3,22,2,0.0011651393724605441,0.00025640681269578636,0.44071105122566223,0.08085871487855911,0.0004222793795634061,0.003991395700722933,0.0012380958069115877,0.0001910551218315959,0.009659160859882832,0.006730752065777779,0.0018387888558208942,0.011604496277868748,0.01760638877749443,0.0025102398358285427,0.00026105548022314906,0.0004154079651925713,0.028406383469700813,0.0027396122459322214,0.00521556381136179,0.00303364428691566,0.0907016322016716,0.014561083167791367,0.00807279348373413,0.00011033509508706629,0.002399512566626072,0.03980816900730133,0.0006828668992966413,0.05703972652554512,0.003012679750099778,0.0009943052427843213,0.02506779320538044,0.0006770470063202083,0.00011036784417228773,0.0005642747273668647,0.016098909080028534,9.224093810189515e-05,0.07893338054418564,0.028832368552684784,0.002973022637888789,0.010411853902041912
4,22,3,3.4106444218195975e-05,0.000370972091332078,0.0009076963178813457,0.9175368547439575,2.6443444767210167e-06,5.882238838239573e-05,8.994274139695335e-06,0.00012090527889085934,7.518090683333867e-07,3.3696251193759963e-06,0.017974847927689552,1.3053791008132976e-06,0.0019139774376526475,0.007676325738430023,6.357021629810333e-05,7.372006166406209e-06,2.111916728608776e-05,0.00034340604906901717,0.011853279545903206,0.0004115523479413241,0.0001371882390230894,1.6696562354923117e-08,2.4052418666542508e-05,5.047863904650285e-09,0.00022041419288143516,0.028816988691687584,0.0017001511296257377,0.006427367217838764,6.194952106852725e-08,1.0523457603994757e-05,4.036676273244666e-06,1.933073508553207e-05,3.9428172726729827e-08,2.9375930807873374e-06,4.189926403341815e-05,2.0674612244420132e-07,0.0006044335896149278,0.0026673946995288134,3.9618723235435027e-07,1.0742072845459916e-05
5,27,18,2.0949566987837898e-06,0.04178662598133087,1.2366251667117467e-07,0.0007926820544525981,2.600457810331136e-05,0.00020976878295186907,0.015439608134329319,1.4539169796989881e-06,2.488067973871466e-09,1.299716689828756e-08,0.0007916458416730165,3.8785728406764974e-08,1.3614219085411605e-07,9.238676312861571e-08,0.18752774596214294,0.0013310795184224844,6.5956796788668726e-06,8.690606705386017e-07,0.6010950803756714,1.1521426301897009e-07,4.969375133612175e-09,6.709482414102297e-10,4.4072713478726655e-08,3.292092856099771e-07,2.1121077224961482e-05,1.4087721638134099e-06,0.04278187081217766,0.0007031334680505097,1.616551944388922e-12,7.054697448438674e-08,0.05638742074370384,0.051038000732660294,1.6464458951759298e-07,7.74388900026679e-06,7.610198693441816e-09,4.662512583308853e-05,1.7396686757820135e-07,8.671436546592304e-08,2.816516464498875e-10,5.931434543526848e-08
6,16,16,0.0039023668505251408,8.580061603424838e-07,0.001231439528055489,1.0987790119543206e-05,6.540827257595083e-07,1.7038449868778116e-06,1.1948218343604822e-05,2.47382132556595e-07,6.872689846204594e-05,0.00012882164446637034,1.2169567753517185e-07,0.0006882745074108243,5.726957897422835e-05,4.237647601712524e-07,1.9457681688095363e-08,1.2592867278726771e-05,0.8653801083564758,3.4806578241841635e-07,1.7037497457295103e-07,1.912584821184282e-06,0.009885207749903202,0.011859032325446606,7.628671937709441e-06,0.017434507608413696,1.4509085133340704e-07,3.84107515856158e-05,7.848928618159334e-08,5.974545274511911e-06,0.08199182897806168,1.9104406874248525e-06,0.0001208950488944538,1.4774568057873694e-07,0.0008201876189559698,2.7530900297279004e-06,0.005586306098848581,1.8272834495292045e-05,0.0004565005947370082,9.84851794783026e-06,0.0002130482898792252,4.8483459977433085e-05
7,18,26,0.00024215779558289796,0.10608543455600739,0.001599528593942523,0.004867922980338335,8.775495371082798e-05,9.810534720600117e-06,8.792567678028718e-05,0.00046721406397409737,3.522837133118628e-08,1.4376452099895687e-06,0.0006986313383094966,3.902184107573703e-05,0.0052475337870419025,0.025783874094486237,9.164875518763438e-05,0.00013759155990555882,1.1091302440036088e-05,0.0004944843240082264,0.005000894423574209,0.0005604117759503424,1.2253909517312422e-05,1.0567448782694555e-07,2.345300708839204e-05,3.79017315310648e-08,0.0009137951419688761,0.006316811311990023,0.8051204681396484,0.02840244211256504,9.650863148635835e-07,1.566753417137079e-05,0.000330896582454443,0.0017077289521694183,2.0800517575025879e-07,2.999815478688106e-06,5.919023351452779e-06,6.36940228559979e-07,0.005314808338880539,0.00029152355273254216,6.65778685515761e-08,2.4875831513782032e-05
8,31,1,1.8741903886621003e-06,0.9782999753952026,8.439793460456035e-13,3.640126919890463e-07,2.1069979094789915e-10,3.2587124110250443e-09,0.00010349641524953768,3.867863185291753e-08,4.465350571899288e-17,1.8279648628105605e-13,8.324477107635175e-09,5.825303889435418e-13,4.983787362834724e-13,3.718172417090798e-14,1.1361811630195007e-05,6.680109072476625e-05,2.4244781182680697e-10,9.268628616346253e-13,0.008371545933187008,1.4468579112580926e-10,5.628202744622449e-15,2.0116974752681926e-09,3.5350149253676223e-15,1.85868259450217e-07,1.1124368570411547e-12,1.5556746862932513e-11,2.7102433364234457e-07,9.991031113543158e-09,7.398221575291575e-14,8.323285095000743e-13,1.6332199948010384e-07,0.013143777847290039,2.0516350218713342e-07,2.8505857230243237e-08,2.2687455619686478e-14,2.0235743747321067e-08,1.7854788827986745e-11,5.746551373858946e-14,3.940781823585059e-15,6.90595428065599e-11
9,35,35,0.0008054306963458657,0.0002648159861564636,9.510351810604334e-05,0.0006131043774075806,0.0048292530700564384,0.00752803822979331,0.026860183104872704,0.0004232449864502996,0.0015039751306176186,0.00025432437541894615,0.004974253475666046,8.863218681653962e-05,0.00023320683976635337,7.403226391033968e-06,0.21658636629581451,0.016516434028744698,0.01143526379019022,7.63215430197306e-05,0.0021520706359297037,0.00013449645484797657,5.743727888329886e-05,8.553180123271886e-06,0.0006401001010090113,0.0049409642815589905,0.0018851601053029299,7.003444625297561e-05,0.0014296784065663815,4.8034136852947995e-05,1.7328087551504723e-06,0.001529581262730062,0.030071785673499107,0.0012329173041507602,0.0003237435012124479,0.00027482229052111506,0.00025955113233067095,0.661718487739563,5.668982225870423e-07,3.791910785366781e-05,1.5211722939056926e-06,8.543874719180167e-05
10,12,16,0.22010083496570587,9.013557428261265e-05,0.08538544178009033,0.0006028341595083475,5.9772315580630675e-05,0.0033506969921290874,0.030377252027392387,1.0307774118700763e-06,8.039034582907334e-05,0.00267472630366683,2.0849977744319403e-08,0.010652033612132072,0.0014490189496427774,7.083277608899152e-08,1.6065936279119342e-06,0.21742188930511475,0.3151925504207611,0.00022011625696904957,2.759574499577866e-06,5.999172935844399e-05,0.0013498711632564664,0.06374052911996841,2.9053696835035225e-06,0.02452288754284382,1.961628441904395e-07,3.685207275339053e-06,1.216371947521111e-05,3.7629644793923944e-05,0.004386653192341328,7.407576049445197e-06,0.0034445207566022873,0.0003936543653253466,0.0002627768262755126,5.262613171908015e-07,0.0019002625485882163,0.0002884543500840664,0.00026603389414958656,6.7538139774114825e-06,7.697619253121957e-07,0.011649214662611485
11,5,15,0.018964093178510666,6.08667915003025e-06,6.828638987599334e-08,0.0011046066647395492,6.599207154067699e-06,0.1885809451341629,0.0005093906656838953,4.526446900854353e-06,1.8987272198955907e-08,2.7517948183231056e-05,3.882491661499898e-09,1.4788142834731843e-05,1.1581902072066441e-05,4.688930146934389e-11,3.703551385569881e-07,0.7858888506889343,4.46065450887545e-06,0.0036667578388005495,7.690659487025187e-08,3.915445631719194e-06,1.9468933132316124e-08,2.0223173180511367e-07,7.98500643384159e-09,0.0004961618105880916,1.2462825438319669e-08,3.866077458170025e-10,9.363621416014212e-07,5.2888843526943674e-08,3.630264422405105e-10,1.77916772372555e-05,3.632288780863746e-07,6.680114165646955e-05,7.17408113359852e-07,7.526334416807501e-11,4.197548605588963e-06,7.520731742260978e-05,1.5431846078772793e-10,1.2427740614384675e-08,4.738670935679201e-13,0.0005428085569292307
12,22,9,8.815747605694924e-06,6.5497952164150774e-06,0.045826587826013565,0.013904965482652187,2.9166514650569297e-05,7.3826126936182845e-06,5.698172390111722e-05,0.00024297191703226417,0.011067062616348267,0.7528441548347473,0.0020011242013424635,1.3626102372654714e-05,0.0047629401087760925,0.0002532720100134611,2.094239107464091e-06,0.00016035068256314844,0.02662639506161213,0.00024614142603240907,0.0027439964469522238,4.1126200812868774e-05,0.0005730168777517974,1.6617850633338094e-05,0.003397888969630003,9.981055626440138e-08,0.023339172825217247,0.00360307190567255,0.008524872362613678,0.09236624836921692,0.000593366043176502,0.0006288247532211244,0.0003493145923130214,2.4674483938724734e-05,1.3422348274616525e-05,2.070943264698144e-05,0.0012572399573400617,3.0953206078265794e-06,0.0002676482545211911,0.0007150446181185544,0.0006361607229337096,0.002823958406224847
