Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9
0,1,8,0.00038120325189083815,1.7903495972859673e-05,1.6692715121280344e-07,4.503363904007074e-09,7.933800588943996e-06,2.309448987602991e-08,9.216469365469493e-09,7.276289293312033e-11,0.9993171691894531,0.0002755947061814368
1,9,8,4.5325245991989505e-06,8.465782457278692e-07,1.1287602319498546e-07,0.00011417690984671935,0.00013770761142950505,2.469091896273312e-06,3.561909878158076e-08,0.00023902796965558082,0.9994710087776184,3.0109491490293294e-05
2,2,4,0.00019079184858128428,2.663821305759484e-06,0.0003747047740034759,0.010661909356713295,0.9524171948432922,0.017428265884518623,0.01869700290262699,0.00021752819884568453,3.395447265575058e-06,6.475855116150342e-06
3,8,0,0.998170018196106,4.430919943843037e-05,0.0005217357538640499,0.00017843260138761252,8.668215741636232e-05,6.617179315071553e-05,2.074238182103727e-05,2.6549130325292936e-06,0.0007968490244820714,0.00011253012780798599
4,4,7,2.799226604111027e-05,0.0018636417808011174,0.004671025555580854,0.00010097808262798935,0.012099944986402988,0.0009746595751494169,0.0002553772064857185,0.9796909689903259,0.0002951466594822705,2.0336065063020214e-05
5,6,0,0.5821042060852051,0.005861837416887283,0.019684210419654846,0.1320202350616455,0.10255448520183563,0.097205750644207,0.013115509413182735,0.01891954243183136,0.0005323047516867518,0.028001829981803894
6,1,9,1.1455651474534534e-05,0.09474516659975052,1.13058199247007e-07,8.547084462406929e-07,2.610731257846055e-07,5.659547142045085e-08,2.869786630554927e-09,7.837700621848853e-08,2.9401515348581597e-05,0.9052126407623291
7,3,5,1.934629472089e-05,1.635992703086231e-06,0.0004892993601970375,0.013501783832907677,0.0016648437594994903,0.8158684968948364,0.0024431170895695686,0.1659640371799469,6.9576485657307785e-06,4.0510079998057336e-05
8,8,8,0.0005213039694353938,0.22832465171813965,4.559503577183932e-05,0.005120414774864912,0.0035337265580892563,2.5535528038744815e-05,5.467601658892818e-05,0.0003198732156306505,0.7291224598884583,0.032931696623563766
9,8,2,0.005751440767198801,1.1531827937005801e-07,0.9941253662109375,1.108451670006616e-06,0.00011411743616918102,1.9896900482763158e-07,6.214568657014752e-06,1.3514578256490495e-07,9.050603466675966e-07,3.5269425779915764e-07
10,3,5,3.5548754340197775e-07,3.878835741488729e-06,0.0001485443499404937,0.00023799425980541855,0.00024387059966102242,0.996880292892456,0.0016466234810650349,0.0008378764614462852,8.300669662730797e-08,4.936105142405722e-07
11,2,4,0.04105764254927635,1.7115303307946306e-07,0.06057938188314438,0.00015450060891453177,0.8979907035827637,8.506184713041876e-06,6.570215919055045e-05,1.8997056372427323e-07,0.00013897662574891,4.290770448278636e-06
12,2,4,0.02584567852318287,3.854347232845612e-05,0.05067795142531395,0.09657704830169678,0.7480253577232361,0.005707968957722187,0.04283519461750984,0.029170433059334755,0.00026057008653879166,0.0008612670353613794
13,1,8,9.691122215826908e-08,1.5464393072761595e-05,2.104194374297208e-09,1.7688290654405137e-06,3.5484674299368635e-05,3.394361272057722e-07,1.667384640313685e-05,1.3887685099689406e-06,0.9998005032539368,0.0001282544108107686
14,0,8,6.2048617110122e-05,1.4221062883734703e-05,8.910888738000722e-08,6.510953998173363e-09,1.477403384342324e-05,8.250185423719358e-09,5.130110366735607e-06,5.970378857966807e-09,0.9999020099639893,1.6286741129079019e-06
15,5,3,0.00131547125056386,0.00016817882715258747,0.010702012106776237,0.8985634446144104,0.05668320506811142,0.0014044961426407099,0.02212882973253727,0.007112004328519106,5.9301842156855855e-06,0.0019164754776284099
16,7,4,0.000793550512753427,5.3538460775826024e-08,0.00012726460408885032,3.080462647631066e-06,0.9757968187332153,4.6646575356135145e-05,2.0335961892214982e-07,0.023231644183397293,3.630993035130814e-07,2.979166424665891e-07
17,5,4,2.104141458403319e-06,9.127603117775607e-10,2.3815742679289542e-05,1.3890598893340211e-06,0.9999663829803467,3.3446522138547152e-06,4.5558639527598643e-08,2.644155301823048e-06,6.54755467621726e-08,1.5028408029138518e-07
18,1,8,6.315536182910364e-08,3.869296961056534e-06,1.2890365441720064e-09,1.4315143737064773e-08,9.370881154380228e-11,5.783978504481091e-11,8.623119356343523e-07,2.4635252171556488e-11,0.999995231628418,3.388900537970585e-08
19,3,5,1.0095814104715828e-05,4.962904043281924e-08,0.001314404420554638,0.000777251145336777,0.002525291172787547,0.9941858053207397,2.505662814655807e-05,0.0011581842554733157,2.6421707488566426e-08,3.7265344872139394e-06
20,3,6,1.701886027938304e-11,6.804218299905074e-10,6.925443358340999e-06,1.1277676037479978e-07,5.401062708187965e-09,3.551651062139172e-08,0.9999929666519165,8.544540075483553e-12,1.1615616912763471e-08,8.023229303155688e-11
21,8,8,4.3096773372219843e-10,2.0588596782999957e-07,7.132620015448676e-12,4.0753463971532344e-12,1.0375664737105605e-11,3.5113776578228617e-13,7.43847962825922e-13,2.829980106050338e-14,0.9999973773956299,2.336249963263981e-06
22,8,8,0.008876134641468525,0.00035646933247335255,1.9956118194386363e-05,6.248160207178444e-05,0.002675641793757677,8.068515853665303e-06,5.331356533133658e-06,2.423499836368137e-06,0.9847105145454407,0.003282959805801511
23,5,4,5.1037847725865504e-08,1.7790852124832668e-09,1.5895795513642952e-05,0.0003030180523637682,0.9996592998504639,2.107995442202082e-06,3.713631485879887e-06,1.5855597666813992e-05,1.0655715421137302e-08,1.741334365590319e-08
24,2,0,0.8800719380378723,5.356952215151978e-07,0.1169758290052414,0.00026073402841575444,0.0018115176353603601,8.692547999089584e-05,0.00047256576362997293,6.594485512323445e-06,0.0003079847083427012,5.395383141149068e-06
25,1,9,0.0005266557564027607,0.025999100878834724,0.0006856159889139235,4.205239747534506e-05,0.0007040540804155171,4.969409474142594e-06,9.509607480140403e-05,3.0437317036557943e-05,0.0002678444143384695,0.9716442227363586
26,5,6,1.3091676919430029e-05,4.732335980861535e-07,0.017367711290717125,0.0010727641638368368,0.0007676130626350641,2.527776268834714e-05,0.9806415438652039,6.906362978043035e-05,4.084157262695953e-05,1.4772546137464815e-06
27,5,6,1.9067128675942513e-07,4.3910955582759925e-07,7.079097849782556e-05,5.152926860318985e-06,2.4604323698440567e-05,1.114039260841082e-08,0.9998955726623535,1.1339616357020077e-08,2.9791524411848513e-06,1.9750963531350862e-07
28,6,2,0.0004859402251895517,6.6892198447021656e-06,0.6991258859634399,0.19178804755210876,0.0003643545205704868,0.007585454732179642,0.09496445953845978,0.001042802701704204,0.0029771956615149975,0.001659097266383469
29,1,0,0.9964129328727722,0.0020960255060344934,0.0003713956684805453,1.3092946574033704e-05,9.527115616947412e-05,0.00016013543063309044,1.8251947153657966e-07,2.2993130187387578e-05,0.00047925891703926027,0.00034878699807450175
30,1,1,5.207629286970534e-15,0.9697336554527283,1.736235768600835e-14,9.383151468810545e-15,6.443722678107101e-16,1.3256312111117451e-14,6.680889785755937e-15,3.961872533690107e-17,4.2608225975238057e-11,0.03026638552546501
31,3,4,7.352823740802705e-05,1.1459073334663117e-07,0.0009041079902090132,0.00031886500073596835,0.9979996085166931,0.00023004753165878356,0.00042806038982234895,3.628225749707781e-05,9.211726137436926e-06,7.82413351885225e-08
32,9,1,4.814156113752688e-07,0.9999947547912598,7.505940313734527e-10,2.028371248741223e-09,4.768012207279071e-09,2.7371303001899605e-09,2.2178212475409964e-06,1.7072707136911447e-10,2.347612053199555e-06,1.1324545567958921e-07
33,1,8,9.342771954834461e-05,0.032829996198415756,0.00029417057521641254,0.0001527438435005024,5.8096761677006725e-06,1.9571787561289966e-05,0.014438911341130733,3.1621129892300814e-05,0.944204568862915,0.007929179817438126
34,9,1,4.411177087604301e-06,0.9460286498069763,1.6814594800962368e-06,1.3111621228745207e-05,4.7592806367902085e-05,1.3736078585679934e-07,0.005013528745621443,3.8422223269662936e-07,0.012985323555767536,0.035905227065086365
35,0,4,0.00017672180547378957,1.9939265882840118e-07,0.017770711332559586,4.271507350495085e-05,0.9812861680984497,0.00036207863013260067,1.9640312984847696e-06,0.00034331364440731704,1.200088627228979e-05,4.132932645006804e-06
