Index,Original Label,Predicted Label,Conf_0,Conf_1,Conf_2,Conf_3,Conf_4,Conf_5,Conf_6,Conf_7,Conf_8,Conf_9
0,1,4,0.10670828819274902,0.00025964423548430204,0.005206171423196793,0.0007585706189274788,0.8758453130722046,0.00017337205645162612,0.0006390287890098989,1.6347850760212168e-05,0.009716391563415527,0.0006768888561055064
1,9,8,1.004018668027129e-05,1.5551220258203102e-06,2.903319909819402e-06,8.491188054904342e-05,0.000992887536995113,5.055661063124717e-07,2.6427331249578856e-05,0.00015079589502420276,0.9987286925315857,1.2812230352210463e-06
2,2,4,0.00015746439748909324,5.768677874584682e-05,0.0018528653308749199,0.006449876353144646,0.9145380854606628,0.0005047902814112604,0.0763397142291069,6.671710434602574e-05,1.2449540918169077e-05,2.0317203961894847e-05
3,8,4,0.24482575058937073,0.0009468390489928424,0.043078452348709106,0.01119286846369505,0.4015909731388092,0.0004737966228276491,0.28606581687927246,0.0019337596604600549,0.0032090097665786743,0.0066827735863626
4,4,7,5.462693025037879e-06,0.0003442275628913194,0.0009264631080441177,0.00010265153832733631,0.0006195936584845185,0.0005061718402430415,0.002514488063752651,0.9949129819869995,2.0964638679288328e-05,4.701226862380281e-05
5,6,4,0.00897172000259161,0.0006832732469774783,0.014667901210486889,0.07235859334468842,0.5011789798736572,0.1627539098262787,0.02324647642672062,0.02419319376349449,0.0003959729801863432,0.19155003130435944
6,1,9,0.00010023050708696246,0.0002055227814707905,0.0006904557230882347,5.897790106246248e-05,0.010432944633066654,6.714253117934277e-07,5.938574395258911e-05,1.9739605704671703e-05,7.646712037967518e-05,0.9883556365966797
7,3,6,1.2110839975321142e-07,6.454385470533452e-08,0.00033649810939095914,6.367663445416838e-05,0.0007786366622895002,1.5766263459227048e-06,0.9988186955451965,5.525133701667073e-07,1.1589862225491743e-07,1.123357495913524e-08
8,8,9,0.0003826154861599207,0.035346031188964844,0.0003004923928529024,5.832765236846171e-05,0.0001620807743165642,7.57341695134528e-07,2.6012654416263103e-05,1.2437222721928265e-05,0.0010303673334419727,0.9626809358596802
9,8,4,0.006850735750049353,1.2223033081681933e-05,0.3001897931098938,0.00044735739356838167,0.46234601736068726,5.951073944743257e-06,0.22971287369728088,8.764342783251777e-05,0.0003121461777482182,3.52846946043428e-05
10,3,4,6.490699433925329e-06,5.0267495680600405e-05,0.005948126316070557,0.001025857520289719,0.7079436779022217,0.19419081509113312,0.05864377319812775,0.032187920063734055,1.3480893130690674e-06,1.7902202671393752e-06
11,2,4,0.000630109163466841,3.312357534923649e-07,0.3874644935131073,0.0021716002374887466,0.4165971279144287,1.1503786936373217e-06,0.19311346113681793,2.054196102108108e-07,1.9364568288438022e-05,2.194492708440521e-06
12,2,6,2.092086106131319e-05,4.031146090710536e-06,0.009922767989337444,0.0005544517771340907,0.1872972995042801,1.0372658834967297e-05,0.8021469116210938,9.061812306754291e-06,2.7008672986994497e-05,7.012424248387106e-06
13,1,4,4.57099340565037e-05,1.1285094387858408e-06,2.498957110219635e-05,0.007402531336992979,0.86734938621521,8.478241397824604e-06,0.11776965111494064,4.481483483687043e-05,0.007184142246842384,0.0001690820063231513
14,0,6,0.0007392966654151678,1.650815102038905e-05,0.0015952879330143332,3.0833962227916345e-05,0.0489564910531044,3.662374297164206e-07,0.9079769849777222,2.612166827020701e-05,0.04017265886068344,0.00048553457600064576
15,5,6,1.7497609405836556e-06,1.362525381409796e-06,0.00011999741400359198,0.002393119502812624,0.009326457977294922,1.6960395896603586e-06,0.9877904653549194,6.961312465136871e-06,9.885036433843197e-07,0.0003571711713448167
16,7,4,0.00033069055643863976,2.5807619863371656e-07,0.0021760049276053905,1.0750364936029655e-06,0.9973499774932861,1.4323483128464432e-06,3.391099380678497e-05,0.00010525698598939925,7.640830403943255e-07,5.332719297257427e-07
17,5,4,0.000343611667631194,0.00020921572286169976,0.017207622528076172,0.17914217710494995,0.7474159002304077,0.00017654428665991873,0.04655596241354942,0.001283847028389573,0.001806909334845841,0.005858271382749081
18,1,8,1.8811113022820791e-06,5.7826575357466936e-05,9.704991498438176e-06,3.503541279314959e-07,3.868855856126174e-06,7.712315508445755e-11,0.008256090804934502,2.350431849151846e-08,0.9916543960571289,1.5880046703387052e-05
19,3,2,0.0003670919395517558,5.822246748721227e-06,0.5655941367149353,0.02715977095067501,0.05292282998561859,0.007012299261987209,0.3447173535823822,0.0010399932507425547,2.1326566638890654e-05,0.0011593102244660258
20,3,6,7.02616844705517e-08,4.5718842045516794e-08,3.3691578664729604e-06,3.9572887544636615e-06,0.00015156874724198133,6.490092374633605e-08,0.9998373985290527,1.2668329496534625e-08,3.5475209188007284e-06,5.996743546177186e-09
21,8,9,0.012030435726046562,0.04158315062522888,0.0007733147940598428,3.1415092962561175e-05,0.00026597228134050965,2.809023271765909e-06,0.00360681489109993,2.636975477798842e-05,0.06700266897678375,0.8746770620346069
22,8,4,0.021889839321374893,0.00943934265524149,0.001249562599696219,0.0002252448321087286,0.5451274514198303,2.1044110326329246e-05,0.0015704386169090867,6.572632264578715e-05,0.14255408942699432,0.2778572738170624
23,5,6,7.137353804864688e-06,1.6649549650082918e-07,0.00040054379496723413,0.00011785852984758094,0.019343357533216476,7.859760557948903e-07,0.9801063537597656,2.8864644718851196e-06,2.036864316323772e-05,5.258126520857331e-07
24,2,4,6.762965494999662e-05,1.851195747804013e-07,0.0027478954289108515,5.624931145575829e-05,0.9970472455024719,5.398375378717901e-06,5.979724301141687e-05,1.1882431181220454e-06,1.4347793694469146e-05,1.5690606858242973e-07
25,1,4,0.002309667645022273,1.873851942946203e-05,0.14489099383354187,0.028919441625475883,0.8021156191825867,0.00013363399193622172,0.019999053329229355,0.00018841710698325187,0.0003654269967228174,0.001058954163454473
26,5,6,4.387590706755873e-06,7.25313157090568e-06,0.0013241684064269066,1.241642894456163e-05,0.0005973284132778645,8.512565159435326e-07,0.9980360865592957,1.1279371392447501e-06,1.2510912711150013e-05,3.914249191439012e-06
27,5,6,1.524735040447922e-07,4.4260406895091364e-08,5.413295730249956e-05,1.0775633199955337e-05,0.0008676911238580942,7.291505710327328e-08,0.9990665316581726,1.1557325052535816e-07,3.804281902830553e-07,6.652896189507373e-08
28,6,9,4.054087185068056e-05,0.00014048555749468505,0.0008885935530997813,0.0014113934012129903,0.0003680514055304229,1.2626166608242784e-05,0.004627341870218515,0.00010050606942968443,0.0009395910310558975,0.9914708733558655
29,1,0,0.6781756281852722,0.23245592415332794,0.017756666988134384,0.001137599698267877,0.004544883966445923,0.0001483341184211895,0.042848918586969376,0.00018604804063215852,0.009541935287415981,0.013204123824834824
30,1,9,1.3853637204422342e-13,1.1753216313081793e-05,5.506275643774039e-11,9.974367998211164e-10,8.999200690196218e-11,1.1869651962703731e-11,3.0192502720183256e-08,2.959359916409471e-13,5.635859334773841e-09,0.9999881982803345
31,3,6,9.514950761513319e-06,6.647952659477596e-07,0.0005785050452686846,0.0006814080406911671,0.014523804187774658,6.098791800468462e-06,0.9841609597206116,2.4409222532995045e-05,1.461304691474652e-05,9.076656937168082e-08
32,9,6,8.516079833498225e-05,0.37849825620651245,0.0002010935713769868,2.2347565391100943e-05,0.00065933185396716,4.919388629787136e-07,0.6183485984802246,2.6659067771106493e-06,0.0010125235421583056,0.0011696162400767207
33,1,6,5.900249379919842e-05,0.0001181421903311275,0.0024943018797785044,0.0012539805611595511,0.005091715604066849,2.3557909116789233e-06,0.9900244474411011,1.476901161368005e-06,0.0009419791167601943,1.2465390682336874e-05
34,9,6,1.9127977793687023e-05,1.5322257240768522e-05,3.244699473725632e-05,1.099208111554617e-05,3.380952693987638e-05,5.322159069010013e-08,0.9985785484313965,9.702364422992105e-08,0.0012390882475301623,7.060818461468443e-05
35,0,4,7.89550322224386e-05,2.725402282521827e-06,0.0007414763094857335,1.6340893125743605e-05,0.9973906874656677,3.0682363671985513e-07,0.0016758075216785073,1.3255216799734626e-06,8.665644418215379e-05,5.622826392936986e-06
36,4,7,1.4985050256655086e-05,3.865148300974397e-06,0.002327531110495329,0.0037319264374673367,0.4572455883026123,0.020248325541615486,0.000943291699513793,0.5154426693916321,4.496033398027066e-06,3.72821232303977e-05
37,5,6,2.7106077027383435e-07,9.2070289170465e-09,5.632574902847409e-05,0.009313414804637432,0.000755631597712636,3.062754387883615e-07,0.9898675680160522,2.033553840874447e-07,6.163962098071352e-06,7.788300848687868e-08
38,4,6,0.0004240038979332894,0.00011617883137660101,0.23075443506240845,0.09673035889863968,0.30454567074775696,0.031770847737789154,0.3206884562969208,0.005667717196047306,0.0002916398807428777,0.00901076104491949
39,5,6,4.0619695937493816e-05,4.9399455747334287e-05,0.05204362794756889,0.290537029504776,0.002634072210639715,2.0648329154937528e-05,0.6506094336509705,0.003179148305207491,0.0001932088634930551,0.0006928161601535976
40,2,6,1.1345196071488317e-06,5.349486400518799e-07,0.000386706116842106,0.00028131227008998394,0.00461206492036581,2.518278279239894e-06,0.9946919083595276,1.8279615687788464e-05,5.403990599006647e-06,8.552274977091656e-08
41,8,1,5.890960892429575e-05,0.983608067035675,0.0002415775234112516,1.6221585610765032e-05,0.00012152019189670682,2.394757939327974e-05,0.004393307026475668,2.1610985641018488e-06,0.010691345669329166,0.0008429745794273913
42,6,6,2.3222405332035123e-07,4.562439315236588e-08,0.0006289637531153858,5.462683839141391e-05,0.0017873937031254172,3.9495486703344795e-07,0.9975264668464661,1.1245547426597113e-07,1.2842701835324988e-06,5.029912699683337e-07
43,4,0,0.39573022723197937,0.08004311472177505,0.2393282949924469,0.1244121566414833,0.04118555039167404,0.0026027944404631853,0.04634964466094971,0.0382625013589859,0.011800190433859825,0.02028554305434227
44,0,6,9.926853817887604e-05,1.128512667492032e-05,0.039640266448259354,0.012512038461863995,0.3062690198421478,4.359984814072959e-05,0.6413282155990601,7.310428918572143e-05,5.176857484912034e-06,1.7984699297812767e-05
45,0,6,1.28184947243426e-05,5.95486653764965e-07,0.0003614655288401991,0.00012165954831289127,0.005025852471590042,1.111474148274283e-06,0.99437415599823,8.861038054419623e-07,8.840131340548396e-05,1.3070743079879321e-05
46,9,6,9.570056135999039e-05,3.054611079278402e-05,0.0024427149910479784,4.605639333021827e-05,5.8482062740949914e-05,1.8069937368636602e-06,0.9971501231193542,5.253157837614708e-07,0.00014382613881025463,3.026807462447323e-05
47,7,2,0.002671386580914259,0.0025573568418622017,0.5729753971099854,0.02117166668176651,0.2994072735309601,0.0005402072565630078,0.09904400259256363,6.011456571286544e-05,0.00019439301104284823,0.0013782399473711848
48,9,6,0.0001577517541591078,9.109906386584044e-05,0.00064611661946401,0.003074462991207838,0.008249170146882534,1.0284724339726381e-05,0.9875667095184326,7.386670040432364e-05,7.990102312760428e-05,5.060276816948317e-05
49,8,0,0.592235803604126,0.0003986222145613283,0.009759178385138512,0.0008495444781146944,0.059745434671640396,4.087034085387131e-06,0.02348223887383938,3.259377263020724e-05,0.31340181827545166,9.067408973351121e-05
50,3,4,6.282539288804401e-06,9.069974112208001e-06,0.026923129335045815,0.003830266185104847,0.7192030549049377,0.0013487569522112608,0.24832402169704437,0.0001840295735746622,2.0432164546946296e-06,0.00016937647887971252
51,9,4,0.0004992524045519531,3.636117298810859e-06,0.0021569174714386463,1.3179527741158381e-05,0.981821596622467,7.394597105303546e-06,0.0056890323758125305,0.009797506965696812,9.873553608485963e-06,1.5947009615047136e-06
52,8,6,0.0001316724083153531,1.0070551326180066e-07,0.0025221272371709347,0.0002114196540787816,0.3206113874912262,6.522309945466986e-07,0.6734655499458313,5.594812364506652e-07,0.0030516227707266808,4.941849056194769e-06
53,8,4,0.011896119453012943,2.6022566999017727e-06,0.017273345962166786,0.0005498629761859775,0.955346941947937,1.6596752175246365e-05,0.012747247703373432,9.064842743100598e-05,0.0017524450086057186,0.00032412612927146256
54,7,6,0.0003452720120549202,3.192589429090731e-05,0.007555832155048847,0.16153426468372345,0.09296222031116486,0.00014242070028558373,0.7372240424156189,4.6800960262771696e-05,8.544463344151154e-05,7.174247730290517e-05
55,2,6,4.505314336711308e-06,8.846232901760231e-08,4.709775384981185e-05,3.759880200959742e-05,0.002332724630832672,1.628255813557189e-05,0.9975570440292358,1.2247210179339163e-06,3.4389054235361982e-06,1.95310274619942e-08
56,6,2,0.005736666265875101,0.000614846998360008,0.8501051664352417,0.005214698147028685,0.11920379847288132,0.0006343902787193656,0.010110128670930862,0.001869507017545402,4.732289198727813e-06,0.006506129167973995
57,7,2,7.010837066445674e-07,6.822590989941091e-07,0.9895951151847839,0.0018208930268883705,0.006685646250844002,7.872181413404178e-07,0.0018949591321870685,7.879215502271109e-08,2.110679844236074e-07,9.443069188819209e-07
58,1,6,0.0021543020848184824,6.8186036514816806e-06,0.007862810976803303,0.002731985179707408,0.27547088265419006,0.00030668062390759587,0.7048228979110718,0.0021968570072203875,8.884780254447833e-05,0.004357992205768824
59,3,6,1.858594828263449e-06,2.76975100632626e-07,0.0014051392208784819,0.041293174028396606,0.005385673139244318,0.0006228640559129417,0.9512722492218018,1.5302543033612892e-05,2.9123420972609892e-06,4.899255827695015e-07
60,8,4,2.5263100269512506e-06,2.6502457330934703e-06,0.03782610595226288,0.001530613168142736,0.9522396922111511,2.6298621378373355e-06,0.008103853091597557,3.207158442819491e-06,7.382347394013777e-05,0.00021481470321305096
61,7,4,0.00011625328625086695,0.0001113825201173313,0.0022735048551112413,0.0019606775604188442,0.9629101157188416,0.0008770932327024639,0.005285545717924833,0.026350941509008408,7.922539953142405e-05,3.535975702106953e-05
62,3,4,1.911761955852853e-06,3.6824778817390325e-06,0.0006594585720449686,0.013470293022692204,0.9693201184272766,0.00060455990023911,0.015384647995233536,0.00013451644917950034,5.237014306658239e-07,0.00042017936357297003
63,3,6,3.0220935514080338e-05,1.0902698704740033e-05,0.034647028893232346,0.20466187596321106,0.046604473143815994,0.006188268307596445,0.7056805491447449,0.0020645330660045147,9.56475269049406e-05,1.647249337111134e-05
64,9,6,1.3185717762098648e-05,0.0003836970136035234,0.017565356567502022,5.814445103169419e-05,0.005060773808509111,1.8480327526049223e-06,0.97322016954422,1.8412802091916092e-05,3.1045965442899615e-05,0.0036472929641604424
65,2,4,0.0005640457384288311,6.289210887189256e-06,0.0007996395579539239,0.00010302852024324238,0.9982677698135376,4.604298737831414e-05,0.00013975737965665758,4.935330798616633e-05,2.016926373471506e-05,3.829276920441771e-06
